label;id;date;query;user;tweet
4;2189629948;Tue Jun 16 00:30:05 PDT 2009;NO_QUERY;nylahsmomma;@DJGigiDred thank u girlie! And I got ur email. Amazing pics! I love it! Ill keep u posted when it will run!!! 
4;2191580947;Tue Jun 16 05:34:14 PDT 2009;NO_QUERY;jamespyles;@hipmamacita You're young and strong. You can take it. 
4;1957039444;Thu May 28 23:20:56 PDT 2009;NO_QUERY;issaleuterio;talking to kori on the phone 
0;2052599001;Sat Jun 06 01:17:48 PDT 2009;NO_QUERY;SANDIx1975;@heartsthtgoboom haha, jealz of the time diff AND locale!! i am crying here watching it 
0;2183037249;Mon Jun 15 13:57:52 PDT 2009;NO_QUERY;jayharrison;i hate taking out my braids 
0;1968878724;Fri May 29 22:26:35 PDT 2009;NO_QUERY;NoeIsaac;@Kaatje_68 lol really?! But it was on the discovery channel and everything! What a world this has come to 
0;1976970321;Sat May 30 19:44:15 PDT 2009;NO_QUERY;ros100;I spent $3.49 and its gone to waste... GAH -cries- 
4;1962439847;Fri May 29 11:02:57 PDT 2009;NO_QUERY;mcflyellie;@mcflyharry @dannymcfly @dougiemcfly @tommcfly whem igo on bgt will you coach me PLEASEEEEE  x
4;1996579117;Mon Jun 01 15:19:28 PDT 2009;NO_QUERY;xpaintedheartsx;@zimmer: reefer madness!  i listened to the soundtrack a few night ago &lt
0;2191534150;Tue Jun 16 05:28:35 PDT 2009;NO_QUERY;melkorcito;@LarayDives aww sorry hun  i needed to let that go (ex girlfriend keeps talking shit about me) so i made that to &quot
4;2014471354;Wed Jun 03 01:38:31 PDT 2009;NO_QUERY;KatieMcCullough;@naomijlea True, it is making me think of my script I haven't touched since being back from Glasgow. Possibly another thing to my list 
4;1985233314;Sun May 31 16:42:02 PDT 2009;NO_QUERY;edsonpride;CINE IDEAL WAS AWESOME, thanks to Orlando, Fernando and a special thanks to Igor (E-Thunder) and all my friends in the Rio 
0;1993039269;Mon Jun 01 09:43:59 PDT 2009;NO_QUERY;NandaMoreira;@BitchNotAPerson sorry about yesterday  can u follow me again??pleasee! 
0;2010411804;Tue Jun 02 17:20:22 PDT 2009;NO_QUERY;RobinRene7;well of course the mechanic isn't going to find anything right now with my car....it never works that way. We'll see what happens now 
4;2055650709;Sat Jun 06 09:42:25 PDT 2009;NO_QUERY;starbernard;Hello twitter 
4;1564453868;Mon Apr 20 03:33:59 PDT 2009;NO_QUERY;agicc;Ah f-ing maternity index what's that..helps.just realize that @johncmayer can actually read me if he wants 
4;1553924915;Sat Apr 18 15:35:11 PDT 2009;NO_QUERY;reycz;just got my hair cut. :] its really short now.  but i like it. 
0;2257479478;Sat Jun 20 14:24:11 PDT 2009;NO_QUERY;elesaxo;@Ashleyyx3 hahah no he quit the place so i have to try out a new teacher next week 
0;1469446198;Tue Apr 07 06:24:26 PDT 2009;NO_QUERY;JossiePosie;@ninirific I don't know but I'm coldy 
0;1880939542;Fri May 22 03:02:17 PDT 2009;NO_QUERY;simonelouise;WHY DIDNT SOMEONE COME OVER TONIGHT! simone's house = field of footy guys next door  dont want to go alone though lol
4;1990565343;Mon Jun 01 05:12:03 PDT 2009;NO_QUERY;willripley;@Rose_Flores I had a great weekend.  And you? 
0;2202016989;Tue Jun 16 21:06:49 PDT 2009;NO_QUERY;cassispears;is sick tired upset and pretty much pissed....  not cool
0;1932275081;Tue May 26 21:09:06 PDT 2009;NO_QUERY;WnchstrsGirl;@CaitlinMF Aw.  Well, blame my stupid country. I think I'm going to move to Canada. Uh huh.
4;1970773350;Sat May 30 05:09:39 PDT 2009;NO_QUERY;Anniejunieee;on my way to final audition for disney Movie Surfers!!! soooo excited  wish me luckkkkk &lt
0;2259157880;Sat Jun 20 17:06:39 PDT 2009;NO_QUERY;helovg;@ifyouseeksarah eu to enchendo ele nĂÂ©? 
0;2226406701;Thu Jun 18 11:54:58 PDT 2009;NO_QUERY;thursdayintokyo;@Puregold724 (continuation)..when you graduated! I was like WOOOOO! Haha but I'm sad I didnt see you before/after 
4;1824329974;Sun May 17 00:55:42 PDT 2009;NO_QUERY;amandamaria_;the pills have worn off. im loopy. my face STILL hurts. fek lyfe. oh and I HATE STUPID GIRLS. goodnight 
4;1968200205;Fri May 29 20:57:30 PDT 2009;NO_QUERY;simplowdfan;@jessjewlfandani aww no u don't suck LOL. Most of my followers I'm sure are soap fans LOL. U are a super nice person also. MUAH LOL 
4;2191863651;Tue Jun 16 06:06:16 PDT 2009;NO_QUERY;alexandoo;ive finally kinda figured out how to use this 
0;1676423945;Fri May 01 22:00:20 PDT 2009;NO_QUERY;lalalanatasha;OMG OMG WHY ARE THE SPIDERS ALWAYS IN MY CAR. 
4;1573840415;Tue Apr 21 03:06:15 PDT 2009;NO_QUERY;khaled;@edwardarch you really need to click the reply on a post instead of writing @khaled so I can know what are you talking about 
0;2324180677;Thu Jun 25 02:29:59 PDT 2009;NO_QUERY;clarissahaha;@cnllTHEsnail yeahhh so saddd 
0;1958086017;Fri May 29 02:36:47 PDT 2009;NO_QUERY;sallyormond;@HospitalityMan  got the laptop but no golden rings  This weekend's job is to get it all set up - oh joy
0;2237842248;Fri Jun 19 06:26:36 PDT 2009;NO_QUERY;beathan;RIP Georgia Theater  #georgiatheaterfire
0;1759999504;Sun May 10 20:25:55 PDT 2009;NO_QUERY;Kayla5513;Okay that's scary !! Thunder and lighting out  .. Lighting just strikes over my house ahhhhhh
0;2302656342;Tue Jun 23 17:06:48 PDT 2009;NO_QUERY;cakester93;@Jonas_Princess im good...tomorrow's the last day of 10th grade..  last chance to tell tony that i like him too, well until september..
4;1996044735;Mon Jun 01 14:26:54 PDT 2009;NO_QUERY;iDorkette;@alyankovic http://twitpic.com/6ddmw - Wow, you guys look GREAT! 
4;1970011863;Sat May 30 02:05:33 PDT 2009;NO_QUERY;gamathew;@Enamoredsoul where did that come from??  its got me thinking 
4;1880264266;Fri May 22 00:38:17 PDT 2009;NO_QUERY;MayraP420;BrittDock: come over!!! 
4;1984003195;Sun May 31 14:15:08 PDT 2009;NO_QUERY;Shutterbug0324;Oh no! ANother game from @riyaan. First peggle, then farkle and now this 
0;2070480181;Sun Jun 07 17:46:11 PDT 2009;NO_QUERY;stratosphear;@gaylejack I'm around, but not blipping much lately, sorry. 
4;2054181235;Sat Jun 06 06:45:37 PDT 2009;NO_QUERY;abovocipher;goin to see Neil Gaiman, hopefully he'll sign one of my drawings 
4;2015254637;Wed Jun 03 04:09:18 PDT 2009;NO_QUERY;kishorcariappa;@raideraid Silver will do for now 
0;1990674406;Mon Jun 01 05:28:33 PDT 2009;NO_QUERY;natalieannem;I hope they don't ruin Bella &amp
0;2253562405;Sat Jun 20 08:22:38 PDT 2009;NO_QUERY;StaceyGx;comp tomorrow  aw the effort cant wait till its over!
4;1979657571;Sun May 31 03:58:59 PDT 2009;NO_QUERY;Smilerzgurl;Morning all! Lovely day again! Can't wait for my work eperience next week..its always good to have a bit of  a change abit of nerves!  xx
4;1565294533;Mon Apr 20 06:24:27 PDT 2009;NO_QUERY;StruttsWife;@dailycurl @Jessicurl @curlyqpgh Happy Monday  I'm happy to be a new follower!
4;2063421685;Sun Jun 07 02:35:30 PDT 2009;NO_QUERY;JasonVonBerg;@baileyschneider holding thumbs... I have a good feeling though  keep us posted!
4;1880297792;Fri May 22 00:45:04 PDT 2009;NO_QUERY;DaMaHug;@Neets68 Happy Birthday Anita! Thank very much also for the #FF. Do have a lovely happy day! 
4;2065494239;Sun Jun 07 08:42:42 PDT 2009;NO_QUERY;sharonrocks96;Breakfast now!  brb
0;1563657668;Sun Apr 19 23:42:11 PDT 2009;NO_QUERY;richardBarley;@iledere Yikes, thats not good. Very handy at just 1 hour for me. Moving it further south will make Nantes closer 
4;1695106575;Mon May 04 05:13:16 PDT 2009;NO_QUERY;justinxduh;Sitting with sabbeth in first period.  buhahaha we are so cool -sabbeth lmao
4;1971873550;Sat May 30 08:05:00 PDT 2009;NO_QUERY;Lalalalalaaaa;@xXxSafxXx CAN'T WAIT EITHERRR!  xx
0;1770862730;Mon May 11 22:27:44 PDT 2009;NO_QUERY;peacekid93;Time for sleep!!! 
4;1834324016;Mon May 18 02:29:59 PDT 2009;NO_QUERY;iB3nji;Download some youtube music video clips to add to my iTunes library 
4;1984396306;Sun May 31 15:01:36 PDT 2009;NO_QUERY;fargher;@jessicup hey just me, tara has work i think. unless she wrangles out of it and comes too. i really want to come! 
0;2222291204;Thu Jun 18 06:46:30 PDT 2009;NO_QUERY;luvleygurl04;at work ready to go 
4;1980719147;Sun May 31 07:29:59 PDT 2009;NO_QUERY;priscillanorman;&quot
0;2225328860;Thu Jun 18 10:35:14 PDT 2009;NO_QUERY;stephlynn2;is not in a very good mood 
0;1753505303;Sun May 10 01:59:00 PDT 2009;NO_QUERY;Twi_bell;I have been trying to add a picture and all my images are too big 
4;1752382035;Sat May 09 21:46:14 PDT 2009;NO_QUERY;Veizame;Going to bed, busy day tomorrow...Happy Mother's Day Madre! Te Amo! 
0;2058491622;Sat Jun 06 15:02:54 PDT 2009;NO_QUERY;Jenny_OReilly;these injections are nasty 
4;1823085464;Sat May 16 21:04:50 PDT 2009;NO_QUERY;internkanye;@PhlaymzGudMoney definately parkinsons 
4;1793393214;Thu May 14 02:31:14 PDT 2009;NO_QUERY;lizzieluvlight;new cd just arrived  i love my postman 
4;1752259303;Sat May 09 21:26:44 PDT 2009;NO_QUERY;Nautinkotbkitty;@JonathanRKnight you &amp
0;2064356016;Sun Jun 07 06:02:10 PDT 2009;NO_QUERY;MariaGalea;@yeelam i know what you mean, i am scared of them too 
0;2228465909;Thu Jun 18 14:28:32 PDT 2009;NO_QUERY;flutterbyelife;@mamakatslosinit aww that stinks 
4;1677959652;Sat May 02 04:52:20 PDT 2009;NO_QUERY;ajoyfulheart;$1 Super Saver Saturday is back, plus several NSD sales at Inspiration Lane  http://tinyurl.com/c6aplf
4;1548527294;Fri Apr 17 21:12:06 PDT 2009;NO_QUERY;sallychung;@kevinbryantlou ballllin'. well if you do find it, can you tell me? 
4;2060905757;Sat Jun 06 19:48:26 PDT 2009;NO_QUERY;jeromeSwatson;At the movies with laga and her 4 year old niece... Fun but.......well lets just say no kids till im 30 
0;1880507923;Fri May 22 01:29:37 PDT 2009;NO_QUERY;NiaNaia;@addisonkowalski - I Want To Particpate!!!  My iPhone won't let me 
0;2175480173;Mon Jun 15 01:06:14 PDT 2009;NO_QUERY;FannishInc;*sigh* escaped this time but within 12 months I'm going to have to have botox again 
0;1792632008;Wed May 13 23:44:07 PDT 2009;NO_QUERY;robynzombie;i need to learn to censor myself in public. the elder do not like, but the feelings are mutual.  fail
4;1980493154;Sun May 31 06:54:09 PDT 2009;NO_QUERY;Herrie78;@raphal good job! Half a Marathon in such time, never thought you could run so far! 
0;1998235765;Mon Jun 01 18:13:04 PDT 2009;NO_QUERY;daaniiela_;on the phone!...not studying!  soo borring! 
0;2047694325;Fri Jun 05 14:02:12 PDT 2009;NO_QUERY;carinayeyy;my friend have done it, she took my tape on youtube and cut it into her norwegian page.. wooww  and i don't like that...
4;1551150261;Sat Apr 18 08:16:44 PDT 2009;NO_QUERY;sharkbones;@twiggyvogue awwww what a cutie 
4;1687664891;Sun May 03 09:17:00 PDT 2009;NO_QUERY;celsbels;@Cebu777 aww cool! hahaha Sheepz. baka magka identity crisis aso mo ah! hahaha 
4;1558342822;Sun Apr 19 08:04:34 PDT 2009;NO_QUERY;JonasBridgefarm;The worst hangover FINALLY don't belongs to me!  Villy, goddammit! SCOREE!  Goin' to a birthdayparty now.
0;2261621318;Sat Jun 20 21:04:43 PDT 2009;NO_QUERY;miahithat;who needs hangers? i have 200 im not using   recycle!
0;1994632545;Mon Jun 01 12:13:19 PDT 2009;NO_QUERY;keren4562;@lilahmcfly Ă—ÂžĂ—Â”?! Ă—Â–Ă—Â” Ă—ÂśĂ—? Ă—Â¤Ă—Â™Ă—Â™Ă—Â¨ !  Ă—Â Ă—Â•Ă—Â• , Ă—?Ă—Â– Ă—ÂŞĂ—ÂśĂ—Â›Ă—Â™ Ă—Â¤Ă—Â˘Ă—ÂžĂ—Â™Ă—Â™Ă—?. Ă—?Ă—ÂŞ Ă—Â—Ă—Â™Ă—Â™Ă—Â‘Ă—ÂŞ Ă—ÂśĂ—Â™ Ă—Â“Ă—Â™Ă—Â™Ă—Â Ă—Â‘Ă—ÂŞĂ—Â•Ă—Â¨ Ă—ÂžĂ—ÂŞĂ—Â Ă—Â” Ă—ÂśĂ—Â™Ă—Â•Ă—ÂžĂ—Â•Ă—ÂśĂ—Â“Ă—ÂŞ! XD
4;2052693163;Sat Jun 06 01:39:25 PDT 2009;NO_QUERY;vraa;asking questions and getting answers in stackoverflow.com is like taking help from a colleague sitting next to you. It's so fast! 
0;2245991617;Fri Jun 19 16:56:20 PDT 2009;NO_QUERY;trishkapuno;@gabemstr FORREAL. It's my sickness. 
4;1961985189;Fri May 29 10:20:42 PDT 2009;NO_QUERY;Retireat21;Interview With @allwomenstalk - Making Money Blogging so they can travel the world - http://bit.ly/2h0rd - Please Share 
0;2252878987;Sat Jun 20 07:10:18 PDT 2009;NO_QUERY;hayley842;@Lileks  me too. To tweets from Iran. I'm scared for them.
0;1979463953;Sun May 31 03:09:30 PDT 2009;NO_QUERY;tanngrisnir;Scorching again today. 
4;2068435764;Sun Jun 07 14:04:32 PDT 2009;NO_QUERY;Lozzie101;@WeeShannon THE FIRST GUESS WAS RIITTEEEE 
4;2177988754;Mon Jun 15 07:01:33 PDT 2009;NO_QUERY;TJrnr;@gwjones00 do the full, more bang for the buck 
4;2015462557;Wed Jun 03 04:43:47 PDT 2009;NO_QUERY;ahcong;1st nights out..  - http://tweet.sg
4;1563867822;Mon Apr 20 00:38:12 PDT 2009;NO_QUERY;LRKirsch;http://twitpic.com/3nawi - My little harelipped girl turns 4 today.   Er... okay... so she's not exactly mine...
0;1980689111;Sun May 31 07:25:15 PDT 2009;NO_QUERY;keffin;missing her already... 
4;1968465420;Fri May 29 21:29:43 PDT 2009;NO_QUERY;seedlingstweets;@snugnluv contraband peaches, sounds like a punk band 
0;1833979167;Mon May 18 01:10:00 PDT 2009;NO_QUERY;SharatJaswal;Looks like too many twitter accounts getting suspended... Last hit was of my friend Chetan Bhawani. Not sure why? 
0;1468155619;Tue Apr 07 00:01:12 PDT 2009;NO_QUERY;katieinla;Missed #24 and #the hills  now I have to catch up tomor.. But I have Real Housewives ugh I need to figure out my priorities
0;2189916505;Tue Jun 16 01:15:10 PDT 2009;NO_QUERY;NicoleCastillo;Goodnight tweeps! Tmrw my lil sis graduates Jr. High School ahhhh she is growing up too fast 
0;1687096738;Sun May 03 07:45:19 PDT 2009;NO_QUERY;sherwinner;unpacking and cleaning the room 
0;1881419867;Fri May 22 04:36:38 PDT 2009;NO_QUERY;Gaminegirlie;OMG i feel so embarassed, i just helped someone check his test scores online and the website read &quot
0;2306282392;Tue Jun 23 22:04:49 PDT 2009;NO_QUERY;mizz_lilysweet;Now what? My best friend isn't coming with me to Warped. 
4;1685517112;Sun May 03 00:44:53 PDT 2009;NO_QUERY;casfian;Eating at the beach side at Watie Beach Cafe. Food's OK. Nice and relaxing. Office? Yeah working now!  http://tinyurl.com/c7mmwo
0;1834079418;Mon May 18 01:32:57 PDT 2009;NO_QUERY;Stockers23;@Sorrellk I feel shit. Got a bad sore throat  x x
0;2194699394;Tue Jun 16 10:08:36 PDT 2009;NO_QUERY;dillondoyle;@omalleymj @thezoee nice job &quot
0;2063179356;Sun Jun 07 01:39:32 PDT 2009;NO_QUERY;VJKNewsFeed;Digg: Pogo Stick Fail [Gif]: He tried to do a backflip.  http://tinyurl.com/m7762g
0;2061962983;Sat Jun 06 22:00:44 PDT 2009;NO_QUERY;minispalla;@janders223  dude that sucks hopefully your boss doesnt throw the book at you because of him not getting it done 
0;1686200106;Sun May 03 04:17:24 PDT 2009;NO_QUERY;MadisonMitchell;@Linux4me28 I wonder how shes going to like his super tampon sized penis 
4;2176359455;Mon Jun 15 03:39:35 PDT 2009;NO_QUERY;nomaditation;@8sneezes1orgasm there u go then. don't listen to that bullshit! i wouldn't. besides - since wen did U care wat other ppl thought? hmm? 
4;1793098460;Thu May 14 01:22:01 PDT 2009;NO_QUERY;basquiatcase;decent day online. Glad I stayed in Austin 
0;1753998476;Sun May 10 04:30:38 PDT 2009;NO_QUERY;Mirandaa89;Gonna watch Prison Break.. just a couple episodes and then itĂŻÂżÂ˝s over 
0;2009270585;Tue Jun 02 15:25:22 PDT 2009;NO_QUERY;Band_AidE;Im bummed that i cant book Confide till like.... next month 
4;1967343878;Fri May 29 19:24:31 PDT 2009;NO_QUERY;TeamCyrus;@teamdemi_lovato Your really pretty  !!
4;1679841905;Sat May 02 10:18:19 PDT 2009;NO_QUERY;Reavel;@Levitor wow that is some deep shit love thing...  thanks chorcha... for all your love.
4;2189538821;Tue Jun 16 00:16:25 PDT 2009;NO_QUERY;bensee;made another artifact! 
0;1996914357;Mon Jun 01 15:55:14 PDT 2009;NO_QUERY;Ralph_Petts;Pulled me neck at the gym Ouch!!!   
0;2224800285;Thu Jun 18 09:56:58 PDT 2009;NO_QUERY;edenyo00;Woke up, and continue working on the final project slideshow  #bgukm2009
4;2190243948;Tue Jun 16 02:10:29 PDT 2009;NO_QUERY;VAPF;@neilstrauss My brain thanks you for opening my eyes to Survivalism but my wallet does not  Preserving ones life is expensive.  Good work!
0;1961963579;Fri May 29 10:18:43 PDT 2009;NO_QUERY;jkpelaez;charlies roastbeef: mostaza no manejamos. WTF? 
4;1694348464;Mon May 04 02:12:54 PDT 2009;NO_QUERY;criistina26;graandma's houseee  i havee too leave now! &lt
4;1824245144;Sun May 17 00:35:08 PDT 2009;NO_QUERY;HemalRadia;@SnoozeyQ Thank you Susan, much appreciated! I look fwd to finding out more about you too! Thank you 4 your lovely words, hv a great day 
0;2175027775;Sun Jun 14 23:54:27 PDT 2009;NO_QUERY;solitarypanda;@MrsZeus me too   i'm sorry! we were on the tourist timeline today and i thought i could catch you this morning.
0;1881196665;Fri May 22 03:55:20 PDT 2009;NO_QUERY;sunnylicious;Beautiful weather today!!! Can't wait to spend it....indoors?!?!?!?! gotta love corporate life 
0;1990746653;Mon Jun 01 05:38:52 PDT 2009;NO_QUERY;snuff_man;@kurreltheraven hehe it's died down now  that was fun
0;1982108990;Sun May 31 10:32:42 PDT 2009;NO_QUERY;shellgirl23;@kdavis68 the team this morning lost their 1st game, so we were done by 9:30.  Not such a fun tournament when you lose 5 games. 
4;1553586372;Sat Apr 18 14:40:06 PDT 2009;NO_QUERY;erinmariekelley;@victoriapk Ok I am signing up for ping too.... I dont think I am interesting enough to require this much social networking 
0;2177414217;Mon Jun 15 06:03:52 PDT 2009;NO_QUERY;henrychen;http://bit.ly/JWuuW  Bumming around inside Notre Dame, getting some much needed work done. Apparently emails don't stop when you're away 
4;2063971903;Sun Jun 07 04:46:44 PDT 2009;NO_QUERY;mylimem;Riller discos are dangerous...alcohol + shiny floors + roller skates = madness! But we didn't fall over  @nicolellama @robstark
0;2266083352;Sun Jun 21 07:52:23 PDT 2009;NO_QUERY;mcdragonwu;back to reality  i wanna live in a caravan forever booooo. awesome adventure, with awesome people 
4;1834738808;Mon May 18 04:02:26 PDT 2009;NO_QUERY;Miss_Cybernaut;@f13o May he rest in peace!  Douglas Adams seems critical for understanding the new media mindset 
0;2212855867;Wed Jun 17 14:37:22 PDT 2009;NO_QUERY;RasaFrasa;@Iconaholic HA! no... they're $9.99 an envelope 
4;1981869235;Sun May 31 10:03:27 PDT 2009;NO_QUERY;hollie219;Is in the garden with her laptop in the sun 
4;1957681558;Fri May 29 01:15:52 PDT 2009;NO_QUERY;DinahLady;Thinks sunbathing is in order today!  x
0;2256724430;Sat Jun 20 13:12:32 PDT 2009;NO_QUERY;panchromatic;@thethreebees oh my god i'm so sorry! that's horrible 
4;1834642652;Mon May 18 03:42:19 PDT 2009;NO_QUERY;shayeve;@DJ_AM Hope you had a safe flight! 
4;1999949773;Mon Jun 01 21:07:15 PDT 2009;NO_QUERY;FNMgetsthehose;well scott has the ok to go... italy here we come! well.. soon as i find a job 
0;2295652786;Tue Jun 23 08:12:13 PDT 2009;NO_QUERY;KalaJablonski;@bridgemckee by the way.. Tell me about this dream... I'm going to lunch with moms here in a bit. IDK what to wear to dinner!!!! 
0;1677025246;Sat May 02 00:08:35 PDT 2009;NO_QUERY;SquishyOctopus;Iz sad...the thunderstorm is over... 
0;2046041986;Fri Jun 05 11:36:30 PDT 2009;NO_QUERY;BabyRoxx;I'm super sick now I don't know what's going on man  thought I was better COUGH COUGH where's my gwape medicine !???
4;2048138831;Fri Jun 05 14:43:22 PDT 2009;NO_QUERY;lilyology;@_ashesandwine awww yes me too.  all of the autobots are so legit.
0;1961494053;Fri May 29 09:35:20 PDT 2009;NO_QUERY;vanessahen;@jamie_oliver ohhhhh i was busy and didn't see this again... 
